r,h
8.256256256256256165e+01,-1.613281478593461316e+01
8.264764764764764493e+01,-1.614473058414498752e+01
8.273273273273272821e+01,-1.615661053587476559e+01
8.281781781781782570e+01,-1.616845470123463713e+01
8.290290290290289477e+01,-1.618026314012354305e+01
8.298798798798799226e+01,-1.619203591222973770e+01
8.307307307307306132e+01,-1.620377307703176228e+01
8.315815815815815881e+01,-1.621547469379947515e+01
8.324324324324324209e+01,-1.622714082159503235e+01
8.332832832832832537e+01,-1.623877151927390372e+01
8.341341341341340865e+01,-1.625036684548583210e+01
8.349849849849849193e+01,-1.626192685867584231e+01
8.358358358358358942e+01,-1.627345161708520394e+01
8.366866866866865848e+01,-1.628494117875238700e+01
8.375375375375375597e+01,-1.629639560151406030e+01
8.383883883883883925e+01,-1.630781494300601153e+01
8.392392392392392253e+01,-1.631919926066412785e+01
8.400900900900900581e+01,-1.633054861172532668e+01
8.409409409409408909e+01,-1.634186305322850785e+01
8.417917917917918658e+01,-1.635314264201547729e+01
8.426426426426425564e+01,-1.636438743473187429e+01
8.434934934934935313e+01,-1.637559748782812363e+01
8.443443443443443641e+01,-1.638677285756031310e+01
8.451951951951951969e+01,-1.639791359999113851e+01
8.460460460460460297e+01,-1.640901977099079545e+01
8.468968968968968625e+01,-1.642009142623789231e+01
8.477477477477478374e+01,-1.643112862122033846e+01
8.485985985985985280e+01,-1.644213141123623245e+01
8.494494494494495029e+01,-1.645309985139476439e+01
8.503003003003001936e+01,-1.646403399661707923e+01
8.511511511511511685e+01,-1.647493390163717208e+01
8.520020020020020013e+01,-1.648579962100273733e+01
8.528528528528528341e+01,-1.649663120907604608e+01
8.537037037037036669e+01,-1.650742872003481310e+01
8.545545545545544996e+01,-1.651819220787303877e+01
8.554054054054054745e+01,-1.652892172640186885e+01
8.562562562562561652e+01,-1.653961732925042938e+01
8.571071071071071401e+01,-1.655027906986669350e+01
8.579579579579579729e+01,-1.656090700151827377e+01
8.588088088088088057e+01,-1.657150117729329963e+01
8.596596596596596385e+01,-1.658206165010120969e+01
8.605105105105104712e+01,-1.659258847267358661e+01
8.613613613613614461e+01,-1.660308169756498131e+01
8.622122122122121368e+01,-1.661354137715370172e+01
8.630630630630631117e+01,-1.662396756364264760e+01
8.639139139139138024e+01,-1.663436030906008156e+01
8.647647647647647773e+01,-1.664471966526046387e+01
8.656156156156156101e+01,-1.665504568392521278e+01
8.664664664664664429e+01,-1.666533841656350745e+01
8.673173173173172756e+01,-1.667559791451307660e+01
8.681681681681681084e+01,-1.668582422894096950e+01
8.690190190190190833e+01,-1.669601741084433044e+01
8.698698698698697740e+01,-1.670617751105117321e+01
8.707207207207207489e+01,-1.671630458022115562e+01
8.715715715715715817e+01,-1.672639866884631843e+01
8.724224224224224145e+01,-1.673645982725186698e+01
8.732732732732732472e+01,-1.674648810559691370e+01
8.741241241241240800e+01,-1.675648355387521704e+01
8.749749749749750549e+01,-1.676644622191595246e+01
8.758258258258257456e+01,-1.677637615938442295e+01
8.766766766766767205e+01,-1.678627341578281928e+01
8.775275275275274112e+01,-1.679613804045092706e+01
8.783783783783783861e+01,-1.680597008256689051e+01
8.792292292292292188e+01,-1.681576959114789815e+01
8.800800800800800516e+01,-1.682553661505092180e+01
8.809309309309308844e+01,-1.683527120297343771e+01
8.817817817817817172e+01,-1.684497340345411587e+01
8.826326326326326921e+01,-1.685464326487355891e+01
8.834834834834833828e+01,-1.686428083545497003e+01
8.843343343343343577e+01,-1.687388616326488844e+01
8.851851851851851904e+01,-1.688345929621385366e+01
8.860360360360360232e+01,-1.689300028205711612e+01
8.868868868868868560e+01,-1.690250916839532280e+01
8.877377377377376888e+01,-1.691198600267519225e+01
8.885885885885886637e+01,-1.692143083219021094e+01
8.894394394394393544e+01,-1.693084370408128336e+01
8.902902902902903293e+01,-1.694022466533744264e+01
8.911411411411410199e+01,-1.694957376279647576e+01
8.919919919919919948e+01,-1.695889104314563411e+01
8.928428428428428276e+01,-1.696817655292224813e+01
8.936936936936936604e+01,-1.697743033851443073e+01
8.945445445445444932e+01,-1.698665244616169545e+01
8.953953953953953260e+01,-1.699584292195562440e+01
8.962462462462463009e+01,-1.700500181184051840e+01
8.970970970970969915e+01,-1.701412916161402222e+01
8.979479479479479664e+01,-1.702322501692779255e+01
8.987987987987987992e+01,-1.703228942328810191e+01
8.996496496496496320e+01,-1.704132242605650305e+01
9.005005005005004648e+01,-1.705032407045043286e+01
9.013513513513512976e+01,-1.705929440154384835e+01
9.022022022022022725e+01,-1.706823346426786259e+01
9.030530530530529632e+01,-1.707714130341133085e+01
9.039039039039039380e+01,-1.708601796362150438e+01
9.047547547547547708e+01,-1.709486348940461653e+01
9.056056056056056036e+01,-1.710367792512649388e+01
9.064564564564564364e+01,-1.711246131501318501e+01
9.073073073073072692e+01,-1.712121370315152546e+01
9.081581581581582441e+01,-1.712993513348977714e+01
9.090090090090089348e+01,-1.713862564983818260e+01
9.098598598598599096e+01,-1.714728529586960448e+01
9.107107107107106003e+01,-1.715591411512006559e+01
9.115615615615615752e+01,-1.716451215098938121e+01
9.124124124124124080e+01,-1.717307944674170272e+01
9.132632632632632408e+01,-1.718161604550612509e+01
9.141141141141140736e+01,-1.719012199027725174e+01
9.149649649649649064e+01,-1.719859732391577012e+01
9.158158158158158813e+01,-1.720704208914902367e+01
9.166666666666665719e+01,-1.721545632857157671e+01
9.175175175175175468e+01,-1.722384008464577931e+01
9.183683683683683796e+01,-1.723219339970233577e+01
9.192192192192192124e+01,-1.724051631594085165e+01
9.200700700700700452e+01,-1.724880887543039520e+01
9.209209209209208780e+01,-1.725707112011005506e+01
9.217717717717718529e+01,-1.726530309178948031e+01
9.226226226226225435e+01,-1.727350483214942756e+01
9.234734734734735184e+01,-1.728167638274232232e+01
9.243243243243242091e+01,-1.728981778499276345e+01
9.251751751751751840e+01,-1.729792908019810938e+01
9.260260260260260168e+01,-1.730601030952896480e+01
9.268768768768768496e+01,-1.731406151402975269e+01
9.277277277277276823e+01,-1.732208273461921522e+01
9.285785785785785151e+01,-1.733007401209095377e+01
9.294294294294294900e+01,-1.733803538711396186e+01
9.302802802802801807e+01,-1.734596690023311893e+01
9.311311311311311556e+01,-1.735386859186973751e+01
9.319819819819819884e+01,-1.736174050232206056e+01
9.328328328328328212e+01,-1.736958267176578019e+01
9.336836836836836540e+01,-1.737739514025454923e+01
9.345345345345344867e+01,-1.738517794772049285e+01
9.353853853853854616e+01,-1.739293113397470236e+01
9.362362362362361523e+01,-1.740065473870773616e+01
9.370870870870871272e+01,-1.740834880149014552e+01
9.379379379379378179e+01,-1.741601336177293646e+01
9.387887887887887928e+01,-1.742364845888808489e+01
9.396396396396396256e+01,-1.743125413204902685e+01
9.404904904904904583e+01,-1.743883042035114173e+01
9.413413413413412911e+01,-1.744637736277224604e+01
9.421921921921921239e+01,-1.745389499817306245e+01
9.430430430430430988e+01,-1.746138336529773127e+01
9.438938938938937895e+01,-1.746884250277425465e+01
9.447447447447447644e+01,-1.747627244911499744e+01
9.455955955955955972e+01,-1.748367324271715262e+01
9.464464464464464299e+01,-1.749104492186321380e+01
9.472972972972972627e+01,-1.749838752472144421e+01
9.481481481481480955e+01,-1.750570108934634916e+01
9.489989989989990704e+01,-1.751298565367913085e+01
9.498498498498497611e+01,-1.752024125554815370e+01
9.507007007007007360e+01,-1.752746793266941694e+01
9.515515515515515688e+01,-1.753466572264698797e+01
9.524024024024024015e+01,-1.754183466297347849e+01
9.532532532532532343e+01,-1.754897479103049207e+01
9.541041041041040671e+01,-1.755608614408905765e+01
9.549549549549550420e+01,-1.756316875931011268e+01
9.558058058058057327e+01,-1.757022267374490809e+01
9.566566566566567076e+01,-1.757724792433548799e+01
9.575075075075073983e+01,-1.758424454791510527e+01
9.583583583583583732e+01,-1.759121258120867637e+01
9.592092092092092059e+01,-1.759815206083320405e+01
9.600600600600600387e+01,-1.760506302329823214e+01
9.609109109109108715e+01,-1.761194550500625411e+01
9.617617617617617043e+01,-1.761879954225316069e+01
9.626126126126126792e+01,-1.762562517122866268e+01
9.634634634634633699e+01,-1.763242242801671722e+01
9.643143143143143448e+01,-1.763919134859595061e+01
9.651651651651651775e+01,-1.764593196884007398e+01
9.660160160160160103e+01,-1.765264432451832022e+01
9.668668668668668431e+01,-1.765932845129583484e+01
9.677177177177176759e+01,-1.766598438473412358e+01
9.685685685685686508e+01,-1.767261216029143966e+01
9.694194194194193415e+01,-1.767921181332319946e+01
9.702702702702703164e+01,-1.768578337908240528e+01
9.711211211211210070e+01,-1.769232689272003256e+01
9.719719719719719819e+01,-1.769884238928545628e+01
9.728228228228228147e+01,-1.770532990372683457e+01
9.736736736736736475e+01,-1.771178947089152089e+01
9.745245245245244803e+01,-1.771822112552645834e+01
9.753753753753753131e+01,-1.772462490227858112e+01
9.762262262262262880e+01,-1.773100083569520891e+01
9.770770770770769786e+01,-1.773734896022442342e+01
9.779279279279279535e+01,-1.774366931021549476e+01
9.787787787787787863e+01,-1.774996191991922956e+01
9.796296296296296191e+01,-1.775622682348839021e+01
9.804804804804804519e+01,-1.776246405497806435e+01
9.813313313313312847e+01,-1.776867364834605567e+01
9.821821821821822596e+01,-1.777485563745325337e+01
9.830330330330329502e+01,-1.778101005606402296e+01
9.838838838838839251e+01,-1.778713693784659000e+01
9.847347347347346158e+01,-1.779323631637339176e+01
9.855855855855855907e+01,-1.779930822512147870e+01
9.864364364364364235e+01,-1.780535269747286975e+01
9.872872872872872563e+01,-1.781136976671492889e+01
9.881381381381380891e+01,-1.781735946604072751e+01
9.889889889889889218e+01,-1.782332182854942104e+01
9.898398398398398967e+01,-1.782925688724661129e+01
9.906906906906907295e+01,-1.783516467504469816e+01
9.915415415415415623e+01,-1.784104522476325627e+01
9.923923923923923951e+01,-1.784689856912938666e+01
9.932432432432432279e+01,-1.785272474077807559e+01
9.940940940940940607e+01,-1.785852377225255694e+01
9.949449449449448935e+01,-1.786429569600464973e+01
9.957957957957957262e+01,-1.787004054439513823e+01
9.966466466466465590e+01,-1.787575834969408817e+01
9.974974974974975339e+01,-1.788144914408123398e+01
9.983483483483483667e+01,-1.788711295964629144e+01
9.991991991991991995e+01,-1.789274982838933070e+01
1.000050050050050032e+02,-1.789835978222109958e+01
1.000900900900900865e+02,-1.790394285296338595e+01
1.001751751751751698e+02,-1.790949907234934102e+01
1.002602602602602531e+02,-1.791502847202382753e+01
1.003453453453453506e+02,-1.792053108354376434e+01
1.004304304304304338e+02,-1.792600693837843906e+01
1.005155155155155171e+02,-1.793145606790987401e+01
1.006006006006006004e+02,-1.793687850343312817e+01
1.006856856856856837e+02,-1.794227427615665960e+01
1.007707707707707669e+02,-1.794764341720262024e+01
1.008558558558558502e+02,-1.795298595760721483e+01
1.009409409409409335e+02,-1.795830192832101346e+01
1.010260260260260310e+02,-1.796359136020927494e+01
1.011111111111111143e+02,-1.796885428405227358e+01
1.011961961961961975e+02,-1.797409073054562256e+01
1.012812812812812808e+02,-1.797930073030059361e+01
1.013663663663663641e+02,-1.798448431384443680e+01
1.014514514514514474e+02,-1.798964151162068603e+01
1.015365365365365307e+02,-1.799477235398949659e+01
1.016216216216216139e+02,-1.799987687122794000e+01
1.017067067067067114e+02,-1.800495509353033441e+01
1.017917917917917947e+02,-1.801000705100852883e+01
1.018768768768768780e+02,-1.801503277369224776e+01
1.019619619619619613e+02,-1.802003229152937536e+01
1.020470470470470445e+02,-1.802500563438626813e+01
1.021321321321321278e+02,-1.802995283204806043e+01
1.022172172172172111e+02,-1.803487391421898067e+01
1.023023023023022944e+02,-1.803976891052262843e+01
1.023873873873873919e+02,-1.804463785050230129e+01
1.024724724724724751e+02,-1.804948076362127907e+01
1.025575575575575584e+02,-1.805429767926312579e+01
1.026426426426426417e+02,-1.805908862673199522e+01
1.027277277277277250e+02,-1.806385363525291510e+01
1.028128128128128083e+02,-1.806859273397208199e+01
1.028978978978978915e+02,-1.807330595195716683e+01
1.029829829829829748e+02,-1.807799331819759203e+01
1.030680680680680723e+02,-1.808265486160482993e+01
1.031531531531531556e+02,-1.808729061101268343e+01
1.032382382382382389e+02,-1.809190059517759153e+01
1.033233233233233221e+02,-1.809648484277889224e+01
1.034084084084084054e+02,-1.810104338241912103e+01
1.034934934934934887e+02,-1.810557624262429854e+01
1.035785785785785720e+02,-1.811008345184420065e+01
1.036636636636636553e+02,-1.811456503845263910e+01
1.037487487487487527e+02,-1.811902103074776349e+01
1.038338338338338360e+02,-1.812345145695230997e+01
1.039189189189189193e+02,-1.812785634521389611e+01
1.040040040040040026e+02,-1.813223572360529090e+01
1.040890890890890859e+02,-1.813658962012469189e+01
1.041741741741741691e+02,-1.814091806269600227e+01
1.042592592592592524e+02,-1.814522107916909022e+01
1.043443443443443357e+02,-1.814949869732006960e+01
1.044294294294294332e+02,-1.815375094485157348e+01
1.045145145145145165e+02,-1.815797784939300641e+01
1.045995995995995997e+02,-1.816217943850083216e+01
1.046846846846846830e+02,-1.816635573965882600e+01
1.047697697697697663e+02,-1.817050678027833399e+01
1.048548548548548496e+02,-1.817463258769855727e+01
1.049399399399399329e+02,-1.817873318918679715e+01
1.050250250250250161e+02,-1.818280861193872155e+01
1.051101101101101136e+02,-1.818685888307862442e+01
1.051951951951951969e+02,-1.819088402965968143e+01
1.052802802802802802e+02,-1.819488407866421653e+01
1.053653653653653635e+02,-1.819885905700395057e+01
1.054504504504504467e+02,-1.820280899152026066e+01
1.055355355355355300e+02,-1.820673390898442889e+01
1.056206206206206133e+02,-1.821063383609790165e+01
1.057057057057056966e+02,-1.821450879949253476e+01
1.057907907907907941e+02,-1.821835882573085286e+01
1.058758758758758773e+02,-1.822218394130629449e+01
1.059609609609609606e+02,-1.822598417264345017e+01
1.060460460460460439e+02,-1.822975954609833593e+01
1.061311311311311272e+02,-1.823351008795861006e+01
1.062162162162162105e+02,-1.823723582444384306e+01
1.063013013013012937e+02,-1.824093678170573440e+01
1.063863863863863912e+02,-1.824461298582838964e+01
1.064714714714714745e+02,-1.824826446282853354e+01
1.065565565565565578e+02,-1.825189123865576235e+01
1.066416416416416411e+02,-1.825549333919278894e+01
1.067267267267267243e+02,-1.825907079025566304e+01
1.068118118118118076e+02,-1.826262361759403063e+01
1.068968968968968909e+02,-1.826615184689136129e+01
1.069819819819819742e+02,-1.826965550376517911e+01
1.070670670670670717e+02,-1.827313461376730075e+01
1.071521521521521549e+02,-1.827658920238407703e+01
1.072372372372372382e+02,-1.828001929503660961e+01
1.073223223223223215e+02,-1.828342491708099260e+01
1.074074074074074048e+02,-1.828680609380854705e+01
1.074924924924924881e+02,-1.829016285044603407e+01
1.075775775775775713e+02,-1.829349521215590002e+01
1.076626626626626546e+02,-1.829680320403649674e+01
1.077477477477477521e+02,-1.830008685112230538e+01
1.078328328328328354e+02,-1.830334617838417088e+01
1.079179179179179187e+02,-1.830658121072951516e+01
1.080030030030030019e+02,-1.830979197300256445e+01
1.080880880880880852e+02,-1.831297848998457312e+01
1.081731731731731685e+02,-1.831614078639405463e+01
1.082582582582582518e+02,-1.831927888688697692e+01
1.083433433433433351e+02,-1.832239281605700754e+01
1.084284284284284325e+02,-1.832548259843571969e+01
1.085135135135135158e+02,-1.832854825849281255e+01
1.085985985985985991e+02,-1.833158982063632436e+01
1.086836836836836824e+02,-1.833460730921285631e+01
1.087687687687687657e+02,-1.833760074850777855e+01
1.088538538538538489e+02,-1.834057016274544694e+01
1.089389389389389322e+02,-1.834351557608941974e+01
1.090240240240240155e+02,-1.834643701264267079e+01
1.091091091091091130e+02,-1.834933449644778491e+01
1.091941941941941963e+02,-1.835220805148719592e+01
1.092792792792792795e+02,-1.835505770168336070e+01
1.093643643643643628e+02,-1.835788347089900796e+01
1.094494494494494461e+02,-1.836068538293730512e+01
1.095345345345345294e+02,-1.836346346154209641e+01
1.096196196196196126e+02,-1.836621773039809824e+01
1.097047047047046959e+02,-1.836894821313109105e+01
1.097897897897897934e+02,-1.837165493330814314e+01
1.098748748748748767e+02,-1.837433791443780606e+01
1.099599599599599600e+02,-1.837699717997031001e+01
1.100450450450450433e+02,-1.837963275329778057e+01
1.101301301301301265e+02,-1.838224465775441629e+01
1.102152152152152098e+02,-1.838483291661671615e+01
1.103003003003002931e+02,-1.838739755310366064e+01
1.103853853853853764e+02,-1.838993859037690370e+01
1.104704704704704739e+02,-1.839245605154098939e+01
1.105555555555555571e+02,-1.839494995964354018e+01
1.106406406406406404e+02,-1.839742033767544171e+01
1.107257257257257237e+02,-1.839986720857105240e+01
1.108108108108108070e+02,-1.840229059520838817e+01
1.108958958958958902e+02,-1.840469052040932496e+01
1.109809809809809735e+02,-1.840706700693976927e+01
1.110660660660660568e+02,-1.840942007750988552e+01
1.111511511511511543e+02,-1.841174975477424880e+01
1.112362362362362376e+02,-1.841405606133206163e+01
1.113213213213213209e+02,-1.841633901972732446e+01
1.114064064064064041e+02,-1.841859865244904171e+01
1.114914914914914874e+02,-1.842083498193138880e+01
1.115765765765765707e+02,-1.842304803055392171e+01
1.116616616616616540e+02,-1.842523782064174398e+01
1.117467467467467515e+02,-1.842740437446569857e+01
1.118318318318318347e+02,-1.842954771424255256e+01
1.119169169169169180e+02,-1.843166786213517838e+01
1.120020020020020013e+02,-1.843376484025274920e+01
1.120870870870870846e+02,-1.843583867065089166e+01
1.121721721721721678e+02,-1.843788937533190264e+01
1.122572572572572511e+02,-1.843991697624490556e+01
1.123423423423423344e+02,-1.844192149528603153e+01
1.124274274274274319e+02,-1.844390295429861837e+01
1.125125125125125152e+02,-1.844586137507335977e+01
1.125975975975975985e+02,-1.844779677934850781e+01
1.126826826826826817e+02,-1.844970918881002930e+01
1.127677677677677650e+02,-1.845159862509180471e+01
1.128528528528528483e+02,-1.845346510977578092e+01
1.129379379379379316e+02,-1.845530866439215956e+01
1.130230230230230148e+02,-1.845712931041956395e+01
1.131081081081081123e+02,-1.845892706928522031e+01
1.131931931931931956e+02,-1.846070196236511762e+01
1.132782782782782789e+02,-1.846245401098419592e+01
1.133633633633633622e+02,-1.846418323641650261e+01
1.134484484484484454e+02,-1.846588965988536657e+01
1.135335335335335287e+02,-1.846757330256357577e+01
1.136186186186186120e+02,-1.846923418557353713e+01
1.137037037037036953e+02,-1.847087232998744000e+01
1.137887887887887928e+02,-1.847248775682744792e+01
1.138738738738738761e+02,-1.847408048706583372e+01
1.139589589589589593e+02,-1.847565054162516773e+01
1.140440440440440426e+02,-1.847719794137847771e+01
1.141291291291291259e+02,-1.847872270714940512e+01
1.142142142142142092e+02,-1.848022485971238993e+01
1.142992992992992924e+02,-1.848170441979280909e+01
1.143843843843843757e+02,-1.848316140806715069e+01
1.144694694694694732e+02,-1.848459584516318799e+01
1.145545545545545565e+02,-1.848600775166011800e+01
1.146396396396396398e+02,-1.848739714808874268e+01
1.147247247247247230e+02,-1.848876405493160746e+01
1.148098098098098063e+02,-1.849010849262318956e+01
1.148948948948948896e+02,-1.849143048155003299e+01
1.149799799799799729e+02,-1.849273004205091198e+01
1.150650650650650562e+02,-1.849400719441699437e+01
1.151501501501501536e+02,-1.849526195889200508e+01
1.152352352352352369e+02,-1.849649435567235400e+01
1.153203203203203202e+02,-1.849770440490732781e+01
1.154054054054054035e+02,-1.849889212669922145e+01
1.154904904904904868e+02,-1.850005754110350153e+01
1.155755755755755700e+02,-1.850120066812895203e+01
1.156606606606606533e+02,-1.850232152773784478e+01
1.157457457457457366e+02,-1.850342013984606737e+01
1.158308308308308341e+02,-1.850449652432330439e+01
1.159159159159159174e+02,-1.850555070099315813e+01
1.160010010010010006e+02,-1.850658268963332276e+01
1.160860860860860839e+02,-1.850759250997572636e+01
1.161711711711711672e+02,-1.850858018170668018e+01
1.162562562562562505e+02,-1.850954572446702429e+01
1.163413413413413338e+02,-1.851048915785228743e+01
1.164264264264264170e+02,-1.851141050141281852e+01
1.165115115115115145e+02,-1.851230977465395000e+01
1.165965965965965978e+02,-1.851318699703612936e+01
1.166816816816816811e+02,-1.851404218797508250e+01
1.167667667667667644e+02,-1.851487536684194168e+01
1.168518518518518476e+02,-1.851568655296340538e+01
1.169369369369369309e+02,-1.851647576562186970e+01
1.170220220220220142e+02,-1.851724302405558475e+01
1.171071071071071117e+02,-1.851798834745878253e+01
1.171921921921921950e+02,-1.851871175498184030e+01
1.172772772772772782e+02,-1.851941326573140145e+01
1.173623623623623615e+02,-1.852009289877052822e+01
1.174474474474474448e+02,-1.852075067311884737e+01
1.175325325325325281e+02,-1.852138660775267809e+01
1.176176176176176114e+02,-1.852200072160518118e+01
1.177027027027026946e+02,-1.852259303356649056e+01
1.177877877877877921e+02,-1.852316356248386242e+01
1.178728728728728754e+02,-1.852371232716180671e+01
1.179579579579579587e+02,-1.852423934636222569e+01
1.180430430430430420e+02,-1.852474463880454891e+01
1.181281281281281252e+02,-1.852522822316587536e+01
1.182132132132132085e+02,-1.852569011808110488e+01
1.182982982982982918e+02,-1.852613034214308030e+01
1.183833833833833751e+02,-1.852654891390270819e+01
1.184684684684684726e+02,-1.852694585186911169e+01
1.185535535535535558e+02,-1.852732117450975124e+01
1.186386386386386391e+02,-1.852767490025056318e+01
1.187237237237237224e+02,-1.852800704747609473e+01
1.188088088088088057e+02,-1.852831763452962832e+01
1.188938938938938890e+02,-1.852860667971332376e+01
1.189789789789789722e+02,-1.852887420128833895e+01
1.190640640640640555e+02,-1.852912021747497562e+01
1.191491491491491530e+02,-1.852934474645278939e+01
1.192342342342342363e+02,-1.852954780636074261e+01
1.193193193193193196e+02,-1.852972941529731088e+01
1.194044044044044028e+02,-1.852988959132063229e+01
1.194894894894894861e+02,-1.853002835244862112e+01
1.195745745745745694e+02,-1.853014571665910637e+01
1.196596596596596527e+02,-1.853024170188994546e+01
1.197447447447447360e+02,-1.853031632603916989e+01
1.198298298298298334e+02,-1.853036960696509183e+01
1.199149149149149167e+02,-1.853040156248644621e+01
1.200000000000000000e+02,-1.853041221038250441e+01
